,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,3.2,0.58,1.37,2.19,1.98,2.61,1.27,0.63,3.4,6.99,0.36,1.02,0.90
Expenses,3.23,0.77,1.43,2.34,2.66,2.38,1.67,1.27,3.81,6.15,1.26,1.71,1.73
Operating Profit,-0.03,-0.19,-0.06,-0.15,-0.68,0.23,-0.4,-0.64,-0.41,0.84,-0.9,-0.69,-0.83
OPM %,-0.94,-32.76,-4.38,-6.85,-34.34,8.81,-31.5,-101.59,-12.06,12.02,-250.0,-67.65,-92.22
Other Income,0.07,0.08,0.09,0.06,0.03,0.98,1.25,1.01,1.21,1.47,1.92,1.75,1.85
Interest,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.00
Depreciation,0.07,0.07,0.2,0.07,0.03,0.01,0.05,0.08,0.06,0.06,0.09,0.09,0.08
Profit before tax,-0.03,-0.18,-0.17,-0.16,-0.68,1.19,0.8,0.29,0.74,2.25,0.93,0.97,0.94
Tax %,0.0,0.0,-82.35,25.0,30.88,0.0,-15.0,-82.76,-2.7,36.0,48.39,47.42,
Net Profit,-0.03,-0.18,-0.31,-0.12,-0.47,1.19,0.91,0.53,0.75,1.45,0.48,0.5,0.43
EPS in Rs,-0.06,-0.36,-0.62,-0.24,-0.94,2.38,1.82,1.06,1.5,2.9,0.96,1.0,0.86
