,Mar 2009,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,891.0,1973.0,2022.0,2364.0,3025.0,3069.0,3423.0,3652.0,3081.0,1988.0,3240.0,5029.0,6083
Expenses,1371.0,1919.0,1925.0,2217.0,2751.0,2801.0,3155.0,3378.0,2820.0,1964.0,3190.0,4716.0,5514
Operating Profit,-480.0,54.0,97.0,147.0,274.0,268.0,268.0,275.0,261.0,24.0,50.0,313.0,570
OPM %,-54.0,3.0,5.0,6.0,9.0,9.0,8.0,8.0,8.0,1.0,2.0,6.0,9
Other Income,655.0,44.0,60.0,66.0,71.0,86.0,69.0,82.0,3.0,2.0,52.0,268.0,272
Interest,54.0,8.0,9.0,7.0,5.0,6.0,7.0,15.0,28.0,28.0,41.0,68.0,69
Depreciation,55.0,70.0,85.0,81.0,92.0,113.0,129.0,151.0,195.0,174.0,191.0,241.0,253
Profit before tax,65.0,19.0,63.0,125.0,249.0,235.0,201.0,190.0,42.0,-176.0,-130.0,272.0,520
Tax %,101.0,25.0,-24.0,19.0,28.0,23.0,27.0,25.0,-20.0,30.0,30.0,51.0,
Net Profit,-1.0,14.0,78.0,102.0,179.0,180.0,147.0,143.0,50.0,-124.0,-91.0,134.0,294
EPS in Rs,-0.56,10.94,59.08,77.06,135.77,136.68,111.66,108.78,38.08,-93.83,-69.12,101.42,222.72
