,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,38.0,47.0,64.0,90.0,124.0,289.0,411.0,536.0,625.0,723.0,906.0,1073.0,1154
Expenses,35.0,44.0,61.0,97.0,130.0,291.0,387.0,481.0,534.0,601.0,770.0,892.0,952
Operating Profit,3.0,3.0,3.0,-7.0,-6.0,-2.0,24.0,54.0,91.0,123.0,136.0,182.0,202
OPM %,7.0,6.0,5.0,-8.0,-4.0,-1.0,6.0,10.0,15.0,17.0,15.0,17.0,17
Other Income,0.0,0.0,0.0,2.0,1.0,1.0,-1.0,1.0,2.0,4.0,11.0,10.0,13
Interest,1.0,1.0,2.0,1.0,0.0,3.0,4.0,5.0,6.0,4.0,1.0,1.0,2
Depreciation,1.0,1.0,1.0,1.0,1.0,14.0,17.0,17.0,20.0,24.0,31.0,34.0,36
Profit before tax,1.0,1.0,1.0,-7.0,-6.0,-18.0,2.0,34.0,67.0,98.0,114.0,156.0,177
Tax %,33.0,32.0,40.0,0.0,0.0,10.0,-14.0,20.0,29.0,28.0,26.0,15.0,
Net Profit,1.0,1.0,0.0,-7.0,-6.0,-16.0,3.0,27.0,48.0,71.0,84.0,132.0,132
EPS in Rs,14.78,13.19,8.19,-158.03,-136.43,-5.55,0.9,9.32,16.48,14.89,17.67,27.73,27.82
