,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,276.0,291.0,314.0,316.0,317.0,301.0,268.0,283.0,290.0,329.0,466.0,565.0,465
Expenses,253.0,264.0,287.0,288.0,295.0,280.0,246.0,263.0,270.0,311.0,436.0,529.0,437
Operating Profit,24.0,28.0,27.0,28.0,22.0,21.0,22.0,20.0,20.0,18.0,30.0,36.0,28
OPM %,9.0,9.0,9.0,9.0,7.0,7.0,8.0,7.0,7.0,6.0,6.0,6.0,6
Other Income,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1
Interest,8.0,10.0,10.0,13.0,12.0,11.0,11.0,8.0,8.0,4.0,6.0,11.0,13
Depreciation,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,7
Profit before tax,12.0,13.0,14.0,10.0,6.0,6.0,7.0,7.0,7.0,9.0,19.0,20.0,9
Tax %,35.0,20.0,-22.0,9.0,9.0,10.0,10.0,2.0,-7.0,3.0,2.0,8.0,
Net Profit,8.0,10.0,17.0,9.0,6.0,6.0,6.0,7.0,8.0,9.0,19.0,18.0,7
EPS in Rs,0.85,1.15,1.83,1.02,0.62,0.61,0.67,0.8,0.87,1.01,2.1,2.03,0.75
