,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,97.0,116.0,132.0,96.0,84.0,60.0,56.0,86.0,99.0,169.0,205.0,215.0,179
Expenses,82.0,92.0,115.0,91.0,86.0,54.0,59.0,86.0,88.0,149.0,186.0,186.0,147
Operating Profit,15.0,25.0,17.0,5.0,-2.0,6.0,-3.0,-0.0,11.0,20.0,20.0,29.0,31
OPM %,16.0,21.0,13.0,5.0,-2.0,10.0,-5.0,-0.0,11.0,12.0,10.0,14.0,18
Other Income,10.0,4.0,3.0,4.0,6.0,8.0,8.0,9.0,4.0,9.0,14.0,14.0,44
Interest,6.0,6.0,5.0,5.0,6.0,6.0,7.0,10.0,10.0,5.0,4.0,4.0,7
Depreciation,5.0,7.0,6.0,5.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2
Profit before tax,14.0,15.0,9.0,-1.0,-5.0,5.0,-4.0,-4.0,3.0,22.0,27.0,37.0,66
Tax %,29.0,29.0,48.0,-269.0,13.0,34.0,-46.0,-41.0,-98.0,25.0,40.0,23.0,
Net Profit,10.0,10.0,5.0,-3.0,-4.0,3.0,-7.0,-6.0,6.0,17.0,16.0,29.0,52
EPS in Rs,1.51,1.55,0.7,-0.44,-0.66,0.49,-1.1,-0.85,0.94,2.46,2.4,4.36,8.02
