,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,447.0,554.0,696.0,772.0,631.0,641.0,730.0,1128.0,1029.0,954.0,1616.0,2078.0,1891
Expenses,352.0,434.0,543.0,580.0,424.0,423.0,531.0,703.0,614.0,601.0,1180.0,1482.0,1355
Operating Profit,95.0,120.0,153.0,192.0,207.0,218.0,198.0,425.0,415.0,353.0,435.0,596.0,536
OPM %,21.0,22.0,22.0,25.0,33.0,34.0,27.0,38.0,40.0,37.0,27.0,29.0,28
Other Income,3.0,4.0,9.0,9.0,6.0,12.0,31.0,30.0,45.0,26.0,61.0,72.0,65
Interest,9.0,12.0,18.0,10.0,8.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,1
Depreciation,7.0,10.0,15.0,18.0,19.0,22.0,23.0,27.0,33.0,43.0,45.0,52.0,53
Profit before tax,82.0,103.0,129.0,174.0,187.0,206.0,203.0,425.0,425.0,335.0,449.0,615.0,548
Tax %,33.0,33.0,33.0,33.0,29.0,32.0,29.0,34.0,21.0,20.0,23.0,26.0,
Net Profit,55.0,69.0,86.0,116.0,132.0,140.0,144.0,282.0,334.0,269.0,347.0,458.0,408
EPS in Rs,5.56,6.97,8.75,11.22,12.75,13.59,14.0,27.48,32.48,26.2,33.73,44.56,39.72
