,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.09,0.09,0.09,0.09,0.08,0.09,0.22,-0.00,-0.00,0.14,0.27,-0.00,0.10
Expenses,0.07,0.15,0.06,0.08,0.07,0.08,0.25,0.16,0.61,2.95,0.28,0.12,0.22
Operating Profit,0.02,-0.06,0.03,0.01,0.01,0.01,-0.03,-0.16,-0.61,-2.81,-0.01,-0.12,-0.12
OPM %,22.22,-66.67,33.33,11.11,12.5,11.11,-13.64,,,-2007.14,-3.7,,-120.00
Other Income,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00,-0.00,-0.0,-0.0,0.05,0.05
Interest,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00,-0.00,-0.0,-0.0,-0.00,0.00
Depreciation,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00,-0.00,-0.0,-0.0,-0.00,0.00
Profit before tax,0.02,-0.06,0.03,0.01,0.01,0.01,-0.03,-0.16,-0.61,-2.81,-0.01,-0.07,-0.07
Tax %,50.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00,-0.00,-0.0,-0.0,-14.29,
Net Profit,0.02,-0.06,0.03,0.01,0.01,0.01,-0.03,-0.16,-0.61,-2.81,-0.01,-0.08,-0.08
EPS in Rs,0.03,-0.1,0.05,0.02,0.02,0.02,-0.05,-0.28,-1.06,-4.89,-0.02,-0.14,-0.14
