,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,307.0,263.0,262.0,389.0,344.0,355.0,375.0,423.0,355.0,302.0,382.0,498.0,540
Expenses,266.0,254.0,231.0,359.0,340.0,331.0,361.0,404.0,344.0,305.0,368.0,463.0,499
Operating Profit,41.0,9.0,31.0,30.0,4.0,24.0,14.0,19.0,11.0,-3.0,14.0,35.0,42
OPM %,13.0,3.0,12.0,8.0,1.0,7.0,4.0,4.0,3.0,-1.0,4.0,7.0,8
Other Income,14.0,3.0,-39.0,49.0,20.0,92.0,2.0,2.0,3.0,25.0,-1.0,-5.0,-2
Interest,8.0,10.0,15.0,19.0,15.0,10.0,8.0,11.0,11.0,9.0,9.0,11.0,11
Depreciation,19.0,21.0,20.0,28.0,28.0,28.0,29.0,31.0,28.0,23.0,20.0,19.0,19
Profit before tax,29.0,-19.0,-44.0,31.0,-18.0,78.0,-21.0,-20.0,-25.0,-10.0,-15.0,0.0,9
Tax %,28.0,33.0,33.0,25.0,29.0,26.0,19.0,34.0,35.0,37.0,21.0,138.0,
Net Profit,21.0,-13.0,-29.0,23.0,-13.0,58.0,-17.0,-14.0,-16.0,-6.0,-12.0,-0.0,6
EPS in Rs,40.32,-24.48,-56.47,45.58,-18.66,85.86,-25.39,-20.2,-24.32,-9.06,-17.65,-0.08,8.71
