,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,748.0,784.0,921.0,941.0,876.0,859.0,618.0,808.0,560.0,507.0,928.0,615.0,492
Expenses,772.0,699.0,829.0,878.0,814.0,792.0,659.0,807.0,560.0,493.0,868.0,651.0,549
Operating Profit,-24.0,85.0,92.0,63.0,62.0,66.0,-41.0,1.0,-0.0,14.0,59.0,-36.0,-57
OPM %,-3.0,11.0,10.0,7.0,7.0,8.0,-7.0,0.0,-0.0,3.0,6.0,-6.0,-12
Other Income,20.0,9.0,20.0,-12.0,50.0,14.0,-295.0,3.0,177.0,3.0,3.0,103.0,96
Interest,71.0,63.0,75.0,76.0,74.0,60.0,68.0,60.0,60.0,59.0,64.0,53.0,52
Depreciation,30.0,37.0,33.0,32.0,28.0,21.0,21.0,18.0,16.0,15.0,14.0,12.0,11
Profit before tax,-105.0,-5.0,3.0,-58.0,9.0,-1.0,-424.0,-74.0,102.0,-57.0,-16.0,2.0,-24
Tax %,22.0,123.0,-44.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Net Profit,-81.0,1.0,5.0,-29.0,9.0,-1.0,-424.0,-74.0,102.0,-57.0,-16.0,1.0,-24
EPS in Rs,-50.12,0.66,2.41,-12.92,4.05,-0.3,-190.16,-33.31,45.66,-25.43,-6.98,0.67,-9.69
