,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.00,0.00,0.00,0.07,1.2,1.73,1.68,1.64,0.76,0.08,0.05,0.05,0.05
Expenses,0.04,0.07,0.07,0.02,0.86,1.39,1.97,1.74,1.03,0.57,0.52,0.67,0.75
Operating Profit,-0.04,-0.07,-0.07,0.05,0.34,0.34,-0.29,-0.1,-0.27,-0.49,-0.47,-0.62,-0.70
OPM %,,,,71.43,28.33,19.65,-17.26,-6.1,-35.53,-612.5,-940.0,-1240.0,-1400.00
Other Income,0.78,0.83,0.83,0.0,0.0,0.01,0.05,0.05,0.01,0.01,0.01,0.01,0.09
Interest,0.36,0.37,0.28,0.0,0.24,0.19,0.03,0.03,0.03,0.01,0.01,0.03,0.03
Depreciation,0.18,0.19,0.19,0.03,0.06,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.16
Profit before tax,0.20,0.20,0.29,0.02,0.04,0.02,-0.41,-0.22,-0.43,-0.63,-0.61,-0.78,-0.80
Tax %,20.00,20.00,20.69,0.0,25.0,0.0,-24.39,0.0,0.0,0.0,0.0,0.0,
Net Profit,0.16,0.16,0.24,0.01,0.03,0.02,-0.51,-0.23,-0.44,-0.63,-0.61,-0.78,-0.78
EPS in Rs,0.19,0.19,0.28,0.01,0.02,0.01,-0.23,-0.1,-0.2,-0.28,-0.27,-0.35,-0.36
