,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.74,13.91
Expenses,0.0,0.01,0.01,0.05,0.01,0.01,0.01,0.05,0.03,0.01,0.03,1.78,12.99
Operating Profit,0.0,-0.01,-0.01,-0.05,-0.01,-0.01,-0.01,-0.05,-0.03,-0.01,-0.03,-0.04,0.92
OPM %,,,,,,,,,,,,-2.3,6.61
Other Income,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0
Interest,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0
Depreciation,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0
Profit before tax,0.0,-0.01,-0.01,-0.05,-0.01,-0.01,-0.01,-0.05,-0.03,-0.01,-0.03,-0.04,0.92
Tax %,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,15.22
Net Profit,0.0,-0.01,-0.01,-0.05,-0.01,-0.01,-0.01,-0.05,-0.03,-0.01,-0.03,-0.04,0.78
EPS in Rs,0.0,-0.71,-0.71,-3.57,-0.71,-0.71,-0.71,-3.57,-2.14,-0.71,-2.14,-2.86,0.31
