,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,2405.0,2640.0,3092.0,3546.0,3835.0,4385.0,5833.0,7093.0,8485.0,9127.0,10059.0,11346.0,11950
Expenses,2240.0,2517.0,2945.0,3388.0,3666.0,4165.0,5533.0,6742.0,7969.0,8607.0,9561.0,10854.0,11406
Operating Profit,165.0,123.0,147.0,158.0,169.0,220.0,300.0,352.0,516.0,521.0,498.0,492.0,545
OPM %,7.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,6.0,6.0,5.0,4.0,5
Other Income,11.0,16.0,12.0,17.0,15.0,3.0,36.0,18.0,53.0,202.0,55.0,43.0,59
Interest,31.0,31.0,26.0,48.0,48.0,77.0,92.0,94.0,152.0,127.0,98.0,115.0,130
Depreciation,21.0,26.0,31.0,45.0,43.0,36.0,56.0,66.0,128.0,113.0,112.0,135.0,149
Profit before tax,123.0,83.0,102.0,82.0,94.0,110.0,187.0,210.0,289.0,483.0,344.0,285.0,324
Tax %,30.0,34.0,36.0,41.0,31.0,1.0,13.0,-2.0,22.0,24.0,5.0,-22.0,
Net Profit,86.0,54.0,65.0,48.0,74.0,110.0,163.0,215.0,225.0,367.0,326.0,346.0,361
EPS in Rs,80.3,53.41,55.37,50.55,61.07,8.14,11.07,14.72,15.38,24.64,22.11,23.77,24.73
