,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,5,5,6,6,6,69,73,73,73,74,74,73,73.0
Reserves,259,311,386,391,443,522,955,1177,1315,1757,1998,2260,2403.0
Preference Capital,16,16,0,0,0,0,0,0,0,0,0,0,
Borrowings,233,209,247,444,446,700,557,975,1214,1473,1451,1647,1721.0
Other Liabilities,446,513,517,623,580,720,1186,1964,1998,1689,1537,1689,1838.0
Total Liabilities,943,1037,1156,1463,1475,2010,2772,4189,4600,4992,5059,5670,6035.0
Fixed Assets,209,231,251,329,308,400,717,1575,1659,1560,1602,1627,1648.0
CWIP,5,6,8,7,0,4,5,9,13,17,23,41,20.0
Investments,10,11,11,10,12,97,92,121,93,94,96,98,105.0
Other Assets,719,788,885,1117,1155,1509,1957,2485,2835,3322,3338,3903,4261.0
Total Assets,943,1037,1156,1463,1475,2010,2772,4189,4600,4992,5059,5670,6035.0
