,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,2158.0,2358.0,2445.0,2379.0,2431.0,2601.0,2648.0,2678.0,2768.0,2904.0,2996.0,2977.0,3074.0
Expenses,2028.0,2211.0,2322.0,2259.0,2309.0,2471.0,2524.0,2557.0,2658.0,2778.0,2861.0,2838.0,2929.0
Operating Profit,130.0,147.0,123.0,121.0,122.0,129.0,124.0,121.0,110.0,126.0,135.0,139.0,144.0
OPM %,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0
Other Income,67.0,38.0,74.0,12.0,8.0,28.0,9.0,7.0,10.0,4.0,21.0,14.0,19.0
Interest,33.0,29.0,28.0,25.0,25.0,24.0,25.0,25.0,28.0,31.0,32.0,33.0,35.0
Depreciation,28.0,28.0,29.0,27.0,26.0,28.0,30.0,29.0,33.0,34.0,39.0,36.0,40.0
Profit before tax,135.0,129.0,141.0,81.0,80.0,104.0,79.0,75.0,59.0,66.0,85.0,85.0,88.0
Tax %,20.0,23.0,27.0,26.0,14.0,4.0,-23.0,-11.0,-14.0,-58.0,-9.0,-6.0,15.0
Net Profit,108.0,99.0,102.0,60.0,68.0,101.0,97.0,83.0,67.0,103.0,93.0,90.0,75.0
EPS in Rs,7.32,6.68,6.9,4.04,4.65,6.84,6.6,5.61,4.58,7.03,6.39,6.14,5.17
