,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,239.0,267.0,290.0,261.0,274.0,311.0,328.0,339.0,396.0,485.0,559.0,582.0,511
Expenses,149.0,184.0,216.0,214.0,235.0,269.0,295.0,297.0,339.0,414.0,454.0,461.0,433
Operating Profit,90.0,83.0,74.0,48.0,39.0,42.0,33.0,42.0,57.0,71.0,106.0,121.0,78
OPM %,38.0,31.0,25.0,18.0,14.0,14.0,10.0,12.0,14.0,15.0,19.0,21.0,15
Other Income,1.0,0.0,1.0,2.0,1.0,5.0,13.0,4.0,7.0,8.0,10.0,2.0,7
Interest,6.0,6.0,2.0,4.0,1.0,2.0,3.0,5.0,6.0,4.0,5.0,5.0,6
Depreciation,4.0,4.0,5.0,6.0,6.0,7.0,7.0,11.0,14.0,15.0,14.0,13.0,15
Profit before tax,80.0,73.0,67.0,41.0,33.0,38.0,36.0,30.0,45.0,61.0,97.0,105.0,64
Tax %,32.0,34.0,37.0,35.0,35.0,36.0,32.0,30.0,24.0,25.0,25.0,26.0,
Net Profit,55.0,48.0,42.0,26.0,22.0,24.0,24.0,21.0,34.0,45.0,73.0,77.0,47
EPS in Rs,3.6,3.14,2.76,1.73,1.42,1.61,1.59,1.37,2.23,2.97,4.78,5.08,3.12
