,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,29.0,33.0,39.0,36.0,40.0,40.0,42.0,48.0,50.0,49.0,69.0,103.0,106
Expenses,26.0,29.0,35.0,31.0,34.0,33.0,35.0,41.0,42.0,41.0,56.0,83.0,87
Operating Profit,3.0,3.0,4.0,5.0,6.0,7.0,7.0,7.0,9.0,9.0,13.0,20.0,19
OPM %,11.0,10.0,11.0,13.0,14.0,17.0,16.0,14.0,17.0,18.0,19.0,19.0,18
Other Income,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
Interest,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
Depreciation,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2
Profit before tax,3.0,2.0,3.0,3.0,4.0,5.0,5.0,6.0,7.0,7.0,11.0,19.0,19
Tax %,30.0,28.0,35.0,32.0,27.0,36.0,29.0,29.0,28.0,31.0,27.0,26.0,
Net Profit,2.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,8.0,14.0,14
EPS in Rs,1.82,1.27,1.76,1.9,3.04,3.21,3.67,4.04,5.29,5.01,8.33,11.94,11.88
