,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,81.0,93.0,105.0,119.0,126.0,137.0,126.0,133.0,134.0,148.0,136.0,153.0,167
Expenses,77.0,85.0,97.0,110.0,116.0,127.0,116.0,124.0,126.0,137.0,128.0,145.0,158
Operating Profit,4.0,8.0,8.0,9.0,10.0,10.0,11.0,9.0,8.0,11.0,8.0,7.0,10
OPM %,4.0,9.0,8.0,8.0,8.0,7.0,8.0,7.0,6.0,7.0,6.0,5.0,6
Other Income,-6.0,-2.0,-1.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1
Interest,2.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5
Depreciation,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2
Profit before tax,-6.0,2.0,4.0,5.0,5.0,8.0,6.0,5.0,2.0,6.0,2.0,1.0,3
Tax %,30.0,95.0,31.0,18.0,32.0,30.0,37.0,36.0,18.0,29.0,24.0,24.0,
Net Profit,-4.0,0.0,3.0,4.0,3.0,6.0,4.0,3.0,2.0,5.0,2.0,1.0,2
EPS in Rs,-9.66,0.29,6.58,9.16,8.05,13.36,9.44,7.26,4.35,10.84,4.61,1.63,4.18
