,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,56.19,40.41,37.69,45.39,52.0,63.09,71.05,81.28,78.35,0.22,10.23,28.83,25.75
Expenses,50.88,36.49,38.19,46.51,53.54,63.78,83.66,81.61,76.9,5.07,14.66,29.72,29.09
Operating Profit,5.31,3.92,-0.5,-1.12,-1.54,-0.69,-12.61,-0.33,1.45,-4.85,-4.43,-0.89,-3.34
OPM %,9.45,9.7,-1.33,-2.47,-2.96,-1.09,-17.75,-0.41,1.85,-2204.55,-43.3,-3.09,-12.97
Other Income,7.39,0.16,0.09,-1.02,0.14,0.02,12.92,4.94,-0.1,-2.0,-8.36,-1.03,-1.13
Interest,9.99,5.46,4.8,3.29,3.65,2.31,1.47,0.16,0.09,0.01,0.06,0.07,0.06
Depreciation,0.67,0.63,0.49,0.59,0.42,0.29,0.42,0.52,0.58,0.5,0.39,0.29,0.26
Profit before tax,2.04,-2.01,-5.7,-6.02,-5.47,-3.27,-1.58,3.93,0.68,-7.36,-13.24,-2.28,-4.79
Tax %,31.86,3.48,-1.75,1.99,0.0,1.22,0.63,5.09,25.0,0.41,0.08,0.0,
Net Profit,1.39,-1.94,-5.8,-5.9,-5.47,-3.24,-1.56,3.73,0.51,-7.34,-13.23,-2.28,-4.80
EPS in Rs,0.58,-0.81,-2.42,-2.46,-2.28,-1.35,-0.65,1.55,0.21,-3.06,-5.51,-0.95,-2.00
