,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0
Reserves,66.19,64.25,58.45,52.28,46.81,40.48,38.92,41.98,42.19,34.89,21.81,19.63,17.57
Borrowings,61.32,35.14,36.22,42.22,40.61,37.38,35.45,30.86,31.76,31.74,32.29,39.02,40.16
Other Liabilities,9.22,18.23,17.47,20.61,21.76,32.26,37.31,44.93,47.66,45.52,51.49,47.52,49.87
Total Liabilities,160.73,141.62,136.14,139.11,133.18,134.12,135.68,141.77,145.61,136.15,129.59,130.17,131.6
Fixed Assets,5.76,4.89,3.91,3.51,3.0,3.05,2.79,3.88,3.37,2.86,2.54,2.26,3.69
CWIP,0.0,0.0,0.0,0.0,0.0,0.32,0.59,1.45,1.5,1.5,1.5,1.5,0.2
Investments,0.01,37.34,37.34,13.04,13.04,13.03,10.74,10.74,10.74,10.74,10.74,10.74,10.74
Other Assets,154.96,99.39,94.89,122.56,117.14,117.72,121.56,125.7,130.0,121.05,114.81,115.67,116.97
Total Assets,160.73,141.62,136.14,139.11,133.18,134.12,135.68,141.77,145.61,136.15,129.59,130.17,131.6
