,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,6.0,9.0,3.0,8.0,8.0,8.0,5.0,6.0,3.0,8.0,7.0,7.0,7
Expenses,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1
Operating Profit,5.0,8.0,2.0,7.0,7.0,7.0,5.0,5.0,0.0,7.0,6.0,6.0,6
OPM %,89.0,93.0,75.0,90.0,89.0,89.0,88.0,89.0,9.0,91.0,91.0,86.0,86
Other Income,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,26.0,20.0,32.0,39.0,43
Interest,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0
Depreciation,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0
Profit before tax,5.0,8.0,2.0,7.0,7.0,7.0,5.0,5.0,26.0,27.0,38.0,46.0,49
Tax %,-0.0,-0.0,-0.0,6.0,2.0,4.0,7.0,25.0,7.0,4.0,4.0,2.0,
Net Profit,5.0,8.0,2.0,21.0,21.0,21.0,20.0,19.0,24.0,26.0,37.0,45.0,49
EPS in Rs,30.82,47.59,12.24,125.24,125.94,120.44,114.31,108.41,140.09,157.12,220.01,266.86,291.98
