,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.55,1.0,1.21,1.53,0.96,1.1,1.55,0.4,0.46,0.55,0.68,0.51,1.31
Expenses,0.85,0.84,0.99,1.23,1.01,1.02,1.29,1.04,0.88,0.6,0.69,0.7,0.80
Operating Profit,-0.3,0.16,0.22,0.3,-0.05,0.08,0.26,-0.64,-0.42,-0.05,-0.01,-0.19,0.51
OPM %,-54.55,16.0,18.18,19.61,-5.21,7.27,16.77,-160.0,-91.3,-9.09,-1.47,-37.25,38.93
Other Income,0.01,0.01,0.01,0.0,0.02,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.08
Interest,0.23,0.3,0.28,0.24,0.05,0.03,0.02,0.01,0.01,0.01,0.01,0.01,0.00
Depreciation,0.08,0.07,0.09,0.15,0.12,0.07,0.05,0.03,0.05,0.03,0.02,0.02,0.04
Profit before tax,-0.6,-0.2,-0.14,-0.09,-0.2,-0.02,0.19,-0.68,-0.47,-0.09,-0.04,-0.22,0.55
Tax %,1.67,0.0,-7.14,33.33,5.0,50.0,-5.26,-1.47,-2.13,0.0,0.0,0.0,
Net Profit,-0.59,-0.19,-0.14,-0.07,-0.19,-0.01,0.2,-0.69,-0.47,-0.1,-0.05,-0.23,0.56
EPS in Rs,-1.15,-0.37,-0.27,-0.14,-0.37,-0.02,0.39,-1.34,-0.92,-0.19,-0.1,-0.45,1.09
