,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,2.23,0.64,0.74,1.2,0.47,1.69,0.13,0.12,0.3,0.38,0.2,0.37,0.3
Expenses,2.2,0.12,0.89,0.43,0.07,2.34,0.08,0.09,0.15,0.21,0.05,0.11,0.13
Operating Profit,0.03,0.52,-0.15,0.77,0.4,-0.65,0.05,0.03,0.15,0.17,0.15,0.26,0.17
OPM %,1.35,81.25,-20.27,64.17,85.11,-38.46,38.46,25.0,50.0,44.74,75.0,70.27,56.67
Other Income,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Depreciation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Profit before tax,0.03,0.52,-0.15,0.77,0.4,-0.65,0.05,0.03,0.15,0.17,0.15,0.26,0.17
Tax %,66.67,26.92,-166.67,6.49,7.5,3.08,200.0,-133.33,46.67,11.76,46.67,7.69,-5.88
Net Profit,0.01,0.38,-0.4,0.72,0.37,-0.63,-0.06,0.07,0.08,0.15,0.08,0.24,0.18
EPS in Rs,0.01,0.41,-0.43,0.77,0.4,-0.68,-0.06,0.08,0.08,0.14,0.08,0.23,0.17
