,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,557.0,571.0,549.0,519.0,519.0,721.0,978.0,965.0,812.0,874.0,1296.0,1128.0,1052
Expenses,504.0,518.0,490.0,459.0,454.0,637.0,845.0,785.0,688.0,739.0,1073.0,961.0,916
Operating Profit,53.0,52.0,59.0,60.0,65.0,84.0,134.0,180.0,124.0,134.0,223.0,167.0,136
OPM %,9.0,9.0,11.0,12.0,13.0,12.0,14.0,19.0,15.0,15.0,17.0,15.0,13
Other Income,2.0,2.0,2.0,2.0,2.0,3.0,10.0,2.0,2.0,5.0,17.0,13.0,36
Interest,18.0,17.0,20.0,21.0,21.0,19.0,18.0,16.0,10.0,10.0,12.0,10.0,11
Depreciation,9.0,9.0,13.0,16.0,16.0,15.0,15.0,16.0,23.0,22.0,22.0,23.0,22
Profit before tax,27.0,28.0,29.0,24.0,30.0,53.0,110.0,150.0,93.0,107.0,207.0,147.0,139
Tax %,32.0,33.0,37.0,36.0,35.0,35.0,36.0,35.0,16.0,25.0,24.0,26.0,
Net Profit,18.0,19.0,18.0,16.0,19.0,34.0,71.0,98.0,78.0,80.0,157.0,109.0,109
EPS in Rs,9.53,9.97,9.56,8.18,10.12,18.08,37.12,51.52,40.97,42.19,82.17,57.25,57.38
