,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,450.0,339.0,244.0,308.0,531.0,553.0,228.0,282.0,323.0,224.0,335.0,456.0,535
Expenses,154.0,107.0,108.0,130.0,176.0,187.0,145.0,193.0,166.0,137.0,197.0,199.0,209
Operating Profit,297.0,232.0,136.0,178.0,355.0,366.0,84.0,89.0,157.0,87.0,138.0,257.0,326
OPM %,66.0,68.0,56.0,58.0,67.0,66.0,37.0,32.0,49.0,39.0,41.0,56.0,61
Other Income,41.0,8.0,5.0,7.0,-1.0,10.0,20.0,13.0,3.0,29.0,37.0,30.0,22
Interest,77.0,63.0,46.0,43.0,55.0,65.0,55.0,48.0,41.0,26.0,17.0,17.0,21
Depreciation,111.0,118.0,119.0,120.0,126.0,150.0,137.0,141.0,140.0,122.0,118.0,121.0,129
Profit before tax,150.0,58.0,-23.0,23.0,172.0,162.0,-88.0,-86.0,-21.0,-32.0,40.0,149.0,198
Tax %,32.0,30.0,37.0,65.0,38.0,32.0,35.0,33.0,69.0,30.0,25.0,25.0,
Net Profit,102.0,41.0,-14.0,8.0,107.0,109.0,-57.0,-58.0,-7.0,-22.0,29.0,112.0,148
EPS in Rs,23.51,9.46,-3.35,1.86,24.71,25.22,-13.28,-13.41,-1.52,-5.18,6.8,25.88,34.09
