,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,4.51,33.12,28.71,14.78,26.39,35.23,27.63,19.44,10.08,12.54,13.72,23.54,19.95
Expenses,3.72,32.74,27.6,14.13,25.16,33.69,26.75,19.09,9.93,12.3,14.42,23.09,19.44
Operating Profit,0.79,0.38,1.11,0.65,1.23,1.54,0.88,0.35,0.15,0.24,-0.7,0.45,0.51
OPM %,17.52,1.15,3.87,4.4,4.66,4.37,3.18,1.8,1.49,1.91,-5.1,1.91,2.56
Other Income,0.01,0.5,0.27,-0.01,-0.01,0.02,0.01,0.1,0.06,0.23,1.01,0.02,0.00
Interest,0.0,0.01,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.00
Depreciation,0.02,0.02,0.04,0.02,0.02,0.02,0.01,0.01,0.02,0.04,0.04,0.04,0.04
Profit before tax,0.78,0.85,1.33,0.62,1.19,1.54,0.87,0.44,0.19,0.43,0.27,0.43,0.47
Tax %,-6.41,11.76,31.58,32.26,15.13,22.08,21.84,22.73,26.32,16.28,25.93,25.58,
Net Profit,0.83,0.75,0.91,0.43,1.01,1.2,0.68,0.34,0.14,0.36,0.2,0.31,0.36
EPS in Rs,2.1,1.89,2.3,1.09,2.55,3.03,1.72,0.86,0.35,0.91,0.51,0.78,0.91
