,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,1404.0,1707.0,1844.0,1798.0,1770.0,1722.0,1759.0,1866.0,1573.0,1418.0,2006.0,1774.0,1585
Expenses,1339.0,1411.0,1519.0,1598.0,1551.0,1513.0,1610.0,1744.0,1482.0,1324.0,1700.0,1628.0,1531
Operating Profit,66.0,296.0,325.0,199.0,219.0,210.0,148.0,122.0,91.0,94.0,306.0,146.0,54
OPM %,5.0,17.0,18.0,11.0,12.0,12.0,8.0,7.0,6.0,7.0,15.0,8.0,3
Other Income,7.0,8.0,6.0,6.0,5.0,6.0,6.0,6.0,12.0,8.0,15.0,41.0,33
Interest,97.0,131.0,106.0,105.0,79.0,60.0,71.0,67.0,65.0,57.0,56.0,38.0,24
Depreciation,81.0,110.0,120.0,135.0,90.0,69.0,66.0,79.0,71.0,58.0,50.0,48.0,48
Profit before tax,-106.0,62.0,105.0,-35.0,55.0,86.0,18.0,-18.0,-33.0,-13.0,216.0,101.0,15
Tax %,23.0,33.0,34.0,21.0,23.0,19.0,3.0,-23.0,23.0,29.0,27.0,22.0,
Net Profit,-81.0,42.0,69.0,-28.0,42.0,70.0,17.0,-22.0,-25.0,-9.0,157.0,79.0,9
EPS in Rs,-20.27,10.5,17.38,-7.03,10.63,17.61,4.32,-5.42,-6.37,-2.29,39.36,18.35,2.36
