,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.29,0.15,0.39,0.4,0.58,3.97,2.9,2.81,2.07,1.08,5.23,10.44,8.37
Expenses,0.08,0.08,0.09,0.12,0.39,2.35,1.68,2.26,1.55,1.9,3.78,9.12,7.00
Operating Profit,0.21,0.07,0.3,0.28,0.19,1.62,1.22,0.55,0.52,-0.82,1.45,1.32,1.37
OPM %,72.41,46.67,76.92,70.0,32.76,40.81,42.07,19.57,25.12,-75.93,27.72,12.64,16.37
Other Income,0.02,0.02,0.02,0.03,0.03,0.01,0.02,0.14,-0.28,1.65,0.02,0.03,-0.24
Interest,0.27,0.27,0.26,0.2,0.19,0.44,0.35,0.29,0.22,0.34,0.41,0.29,0.32
Depreciation,0.21,0.21,0.21,0.28,0.03,0.49,0.36,0.37,0.37,0.37,0.39,0.51,0.53
Profit before tax,-0.25,-0.39,-0.15,-0.17,0.00,0.7,0.53,0.03,-0.35,0.12,0.67,0.55,0.28
Tax %,0.0,0.0,0.0,-347.06,,18.57,0.0,0.0,0.0,0.0,14.93,23.64,
Net Profit,-0.26,-0.38,-0.15,-0.76,0.00,0.57,0.53,0.03,-0.34,0.12,0.57,0.43,0.27
EPS in Rs,-0.87,-1.27,-0.5,-2.53,0.00,1.9,1.77,0.1,-1.13,0.4,1.9,1.43,0.90
