,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Revenue,21152.0,25169.0,29394.0,32164.0,32316.0,32817.0,32952.0,34314.0,37479.0,69311.0,68230.0,81163.0,91474
Interest,14230.0,17575.0,21467.0,23640.0,23894.0,23776.0,23471.0,23896.0,25837.0,44112.0,40178.0,48033.0,56214
Expenses,6395.0,7268.0,8829.0,9498.0,10349.0,13871.0,21181.0,19019.0,21166.0,36270.0,32264.0,36155.0,34798
Financing Profit,528.0,325.0,-902.0,-973.0,-1928.0,-4830.0,-11700.0,-8601.0,-9523.0,-11071.0,-4213.0,-3024.0,461
Financing Margin %,2.0,1.0,-3.0,-3.0,-6.0,-15.0,-36.0,-25.0,-25.0,-16.0,-6.0,-4.0,0
Other Income,2316.0,2868.0,3141.0,3957.0,3934.0,5430.0,5462.0,5042.0,5789.0,14307.0,13524.0,15915.0,17700
Depreciation,151.0,156.0,198.0,225.0,249.0,241.0,368.0,374.0,417.0,908.0,745.0,745.0,0
Profit before tax,2694.0,3037.0,2040.0,2759.0,1758.0,359.0,-6607.0,-3933.0,-4151.0,2327.0,8566.0,12147.0,18161
Tax %,35.0,30.0,18.0,36.0,24.0,-58.0,21.0,25.0,27.0,-22.0,39.0,31.0,
Net Profit,1760.0,2146.0,1687.0,1771.0,1347.0,573.0,-5212.0,-2922.0,-3121.0,2863.0,5265.0,8512.0,11919
EPS in Rs,32.18,36.14,26.59,27.69,19.73,8.33,-44.61,-16.58,-9.12,4.47,7.7,12.45,17.03
