,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,82.0,102.0,115.0,105.0,113.0,115.0,140.0,177.0,151.0,116.0,216.0,143.0,146
Expenses,76.0,90.0,102.0,93.0,101.0,103.0,127.0,165.0,147.0,109.0,204.0,146.0,152
Operating Profit,6.0,11.0,13.0,11.0,12.0,11.0,13.0,12.0,4.0,7.0,12.0,-3.0,-7
OPM %,8.0,11.0,11.0,11.0,11.0,10.0,9.0,7.0,3.0,6.0,6.0,-2.0,-4
Other Income,3.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,1.0,-0
Interest,5.0,4.0,4.0,4.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2
Depreciation,4.0,4.0,5.0,6.0,7.0,6.0,7.0,6.0,4.0,3.0,3.0,3.0,3
Profit before tax,1.0,3.0,5.0,3.0,3.0,4.0,4.0,4.0,-1.0,1.0,8.0,-7.0,-12
Tax %,44.0,35.0,19.0,24.0,-13.0,29.0,38.0,18.0,8.0,-4.0,33.0,12.0,
Net Profit,0.0,2.0,4.0,2.0,3.0,3.0,3.0,4.0,-1.0,1.0,5.0,-6.0,-12
EPS in Rs,0.26,1.31,2.21,1.32,1.83,1.56,1.5,2.13,-0.51,0.64,3.18,-3.41,-6.79
