,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,69.0,100.0,125.0,179.0,240.0,362.0,444.0,564.0,797.0,748.0,899.0,1322.0,1578
Expenses,68.0,98.0,123.0,177.0,237.0,357.0,437.0,547.0,772.0,695.0,816.0,1189.0,1427
Operating Profit,1.0,2.0,2.0,2.0,3.0,5.0,7.0,17.0,25.0,53.0,83.0,133.0,151
OPM %,2.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,7.0,9.0,10.0,10
Other Income,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,4.0,1.0,3.0,6
Interest,1.0,1.0,1.0,1.0,1.0,2.0,2.0,7.0,14.0,17.0,25.0,30.0,33
Depreciation,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,13.0,16.0,20.0,24
Profit before tax,1.0,1.0,1.0,2.0,2.0,3.0,4.0,9.0,19.0,27.0,43.0,86.0,100
Tax %,32.0,30.0,31.0,33.0,33.0,33.0,33.0,33.0,25.0,25.0,18.0,25.0,
Net Profit,0.0,1.0,1.0,1.0,1.0,2.0,3.0,6.0,14.0,20.0,35.0,64.0,73
EPS in Rs,344.0,256.0,292.0,452.0,1.14,1.21,1.97,4.08,9.94,17.0,29.33,53.32,60.99
