,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,4,6,7,7,7,7,7,7,8,8,8,8,9.0
Reserves,16,17,27,32,39,44,50,116,164,178,204,355,461.0
Preference Capital,0,0,0,0,5,5,0,0,0,0,0,2,
Borrowings,36,58,75,93,138,152,395,612,698,721,990,1604,1862.0
Other Liabilities,9,2,3,6,12,12,12,18,26,32,39,70,91.0
Total Liabilities,65,82,112,137,195,215,465,753,896,940,1241,2038,2423.0
Fixed Assets,1,1,2,2,2,3,3,4,4,4,5,6,6.0
CWIP,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Investments,0,0,0,0,1,2,3,3,3,3,6,19,24.0
Other Assets,64,81,110,136,192,210,459,746,888,933,1231,2013,2392.0
Total Assets,65,82,112,137,195,215,465,753,896,940,1241,2038,2423.0
