,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,28.0,41.0,49.0,91.0,122.0,137.0,148.0,127.0,128.0,135.0,127.0,192.0,194
Expenses,29.0,39.0,47.0,86.0,112.0,127.0,130.0,107.0,117.0,118.0,118.0,179.0,179
Operating Profit,-0.0,2.0,2.0,5.0,10.0,10.0,17.0,20.0,11.0,17.0,9.0,13.0,15
OPM %,-1.0,5.0,4.0,5.0,8.0,7.0,12.0,16.0,8.0,12.0,7.0,7.0,8
Other Income,2.0,-0.0,0.0,0.0,1.0,3.0,2.0,1.0,6.0,0.0,7.0,6.0,4
Interest,1.0,1.0,1.0,1.0,4.0,3.0,7.0,5.0,4.0,4.0,4.0,4.0,5
Depreciation,0.0,0.0,0.0,1.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,4.0,4
Profit before tax,1.0,1.0,1.0,3.0,4.0,8.0,7.0,10.0,8.0,8.0,8.0,11.0,10
Tax %,35.0,28.0,32.0,24.0,10.0,27.0,30.0,26.0,18.0,25.0,29.0,36.0,
Net Profit,0.0,1.0,1.0,2.0,4.0,6.0,5.0,8.0,6.0,6.0,5.0,7.0,7
EPS in Rs,2.84,5.52,2.88,7.62,15.03,18.83,2.81,4.21,3.46,3.09,2.99,3.72,3.74
