,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,65.0,72.0,136.0,171.0,121.0,175.0,178.0,232.0,239.0,296.0,342.0,362.0,396
Expenses,59.0,66.0,127.0,161.0,112.0,165.0,156.0,210.0,225.0,277.0,326.0,343.0,377
Operating Profit,5.0,6.0,9.0,10.0,9.0,9.0,21.0,22.0,14.0,19.0,16.0,19.0,18
OPM %,8.0,9.0,7.0,6.0,7.0,5.0,12.0,9.0,6.0,7.0,5.0,5.0,5
Other Income,-0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,11.0,5.0,8.0,8.0,8
Interest,3.0,4.0,3.0,4.0,5.0,4.0,9.0,10.0,12.0,13.0,10.0,14.0,14
Depreciation,1.0,1.0,1.0,2.0,3.0,2.0,8.0,8.0,7.0,7.0,6.0,5.0,5
Profit before tax,2.0,2.0,5.0,4.0,2.0,3.0,6.0,9.0,6.0,5.0,7.0,8.0,6
Tax %,33.0,36.0,33.0,25.0,2.0,35.0,32.0,20.0,12.0,16.0,20.0,14.0,
Net Profit,1.0,1.0,4.0,3.0,2.0,2.0,4.0,8.0,5.0,4.0,6.0,7.0,6
EPS in Rs,0.27,0.31,0.61,0.33,0.21,0.14,0.33,0.59,0.42,0.34,0.46,0.56,0.51
