,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.77,0.66,0.44,0.1,0.07,0.00,0.05,0.03,0.04,0.00,0.00,0.00,0.0
Expenses,1.2,0.7,0.64,1.29,0.25,0.03,0.06,0.05,0.1,0.07,0.07,0.11,0.08
Operating Profit,-0.43,-0.04,-0.2,-1.19,-0.18,-0.03,-0.01,-0.02,-0.06,-0.07,-0.07,-0.11,-0.08
OPM %,-55.84,-6.06,-45.45,-1190.0,-257.14,,-20.0,-66.67,-150.0,,,,
Other Income,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.0
Interest,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.0
Depreciation,0.02,0.02,0.02,0.03,0.02,0.01,0.01,0.01,0.01,0.09,0.00,0.05,0.07
Profit before tax,-0.45,-0.06,-0.22,-1.22,-0.2,-0.04,-0.02,-0.03,-0.07,-0.16,-0.07,-0.16,-0.15
Tax %,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.00,0.00,0.00,
Net Profit,-0.46,-0.06,-0.22,-1.21,-0.2,-0.05,-0.02,-0.03,-0.07,-0.16,-0.07,-0.16,-0.15
EPS in Rs,-0.07,-0.17,-0.62,-3.41,-0.56,-0.14,-0.06,-0.08,-0.2,-0.45,-0.20,-0.45,-0.42
