,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,1.48,1.51,0.91,1.48,0.68,0.08,0.29,0.00,0.00,0.00,0.00,0.00,0.0
Expenses,1.57,1.5,0.97,1.61,0.85,0.27,0.62,0.23,0.27,0.45,0.27,0.20,0.2
Operating Profit,-0.09,0.01,-0.06,-0.13,-0.17,-0.19,-0.33,-0.23,-0.27,-0.45,-0.27,-0.20,-0.2
OPM %,-6.08,0.66,-6.59,-8.78,-25.0,-237.50,-113.79,,,,,,
Other Income,0.13,0.14,0.19,0.26,0.3,0.24,0.29,0.31,0.36,2.61,0.67,0.64,0.64
Interest,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0.03,0.13,0.13
Depreciation,0.13,0.13,0.12,0.08,0.07,0.05,0.04,0.01,0.01,0.00,0.00,0.00,0.0
Profit before tax,-0.09,0.02,0.01,0.05,0.06,0.00,-0.08,0.07,0.08,2.16,0.37,0.31,0.31
Tax %,33.33,0.0,100.0,20.0,16.67,,0.0,28.57,25.00,28.70,35.14,25.81,
Net Profit,-0.06,0.02,0.01,0.04,0.05,-0.03,-0.08,0.05,0.05,1.53,0.23,0.22,0.22
EPS in Rs,-0.12,0.04,0.02,0.08,0.1,-0.06,-0.16,0.10,0.10,3.03,0.46,0.44,0.43
