,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,614.0,778.0,790.0,1061.0,1222.0,1399.0,1707.0,1998.0,2003.0,2396.0,3580.0,4045.0,3718
Expenses,492.0,639.0,630.0,878.0,941.0,1075.0,1343.0,1621.0,1653.0,1945.0,2884.0,3386.0,3231
Operating Profit,121.0,138.0,160.0,183.0,281.0,324.0,364.0,376.0,350.0,450.0,696.0,659.0,487
OPM %,20.0,18.0,20.0,17.0,23.0,23.0,21.0,19.0,17.0,19.0,19.0,16.0,13
Other Income,8.0,16.0,32.0,25.0,23.0,14.0,9.0,-22.0,-12.0,46.0,29.0,40.0,59
Interest,0.0,0.0,8.0,9.0,8.0,9.0,15.0,20.0,16.0,16.0,15.0,20.0,9
Depreciation,43.0,37.0,29.0,23.0,35.0,56.0,70.0,99.0,137.0,170.0,245.0,248.0,277
Profit before tax,86.0,118.0,155.0,175.0,261.0,272.0,287.0,235.0,185.0,309.0,464.0,431.0,260
Tax %,21.0,28.0,29.0,30.0,33.0,30.0,34.0,25.0,11.0,26.0,25.0,21.0,
Net Profit,68.0,84.0,111.0,123.0,175.0,190.0,191.0,176.0,165.0,229.0,349.0,342.0,191
EPS in Rs,7.62,9.35,12.31,13.63,19.41,21.11,21.14,19.55,18.25,25.4,38.71,37.9,21.17
