,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,2.64,2.39,3.73,4.71,5.06,5.4,5.39,5.51,1.02,0.09,0.00,0.00,0.0
Expenses,2.54,2.34,3.62,4.44,4.68,4.61,5.15,5.37,2.62,0.56,0.26,0.27,0.24
Operating Profit,0.1,0.05,0.11,0.27,0.38,0.79,0.24,0.14,-1.6,-0.47,-0.26,-0.27,-0.24
OPM %,3.79,2.09,2.95,5.73,7.51,14.63,4.45,2.54,-156.86,-522.22,,,
Other Income,0.02,0.02,0.05,0.04,0.06,0.07,0.07,0.19,-0.07,-0.05,-0.01,0.06,0.06
Interest,0.0,0.00,0.02,0.03,0.02,0.01,0.01,0.01,0.0,0.01,0.00,0.00,0.0
Depreciation,0.07,0.07,0.08,0.09,0.12,0.15,0.14,0.16,0.09,0.03,0.00,0.00,0.0
Profit before tax,0.05,0.00,0.06,0.19,0.3,0.7,0.16,0.16,-1.76,-0.56,-0.27,-0.21,-0.18
Tax %,40.0,,33.33,31.58,30.0,28.57,25.0,25.0,1.7,-1.79,0.00,0.00,
Net Profit,0.03,0.00,0.04,0.13,0.21,0.51,0.12,0.12,-1.72,-0.55,-0.27,-0.21,-0.18
EPS in Rs,0.5,0.00,0.67,2.18,3.51,8.54,2.01,2.01,-28.79,-9.21,-4.52,-3.51,-3.01
