,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,1.0,4.0,6.0,9.0,13.0,28.0,39.0,87.0,89.0,138.0,85.0,56.0,80
Expenses,1.0,3.0,5.0,8.0,12.0,25.0,35.0,82.0,85.0,134.0,74.0,46.0,54
Operating Profit,1.0,1.0,1.0,1.0,1.0,4.0,5.0,5.0,4.0,4.0,11.0,10.0,27
OPM %,42.0,18.0,14.0,8.0,8.0,13.0,12.0,6.0,5.0,3.0,13.0,17.0,33
Other Income,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
Interest,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,2.0,3.0,4
Depreciation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Profit before tax,0.0,1.0,1.0,1.0,1.0,3.0,4.0,2.0,1.0,1.0,8.0,6.0,26
Tax %,18.0,20.0,21.0,25.0,25.0,24.0,22.0,26.0,29.0,23.0,11.0,19.0,
Net Profit,0.0,0.0,0.0,0.0,1.0,2.0,3.0,2.0,1.0,1.0,8.0,5.0,22
EPS in Rs,0.37,0.41,0.44,0.35,0.61,2.05,2.41,1.52,0.78,0.66,3.99,3.36,11.72
