,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,93.0,97.0,101.0,79.0,62.0,56.0,77.0,93.0,90.0,49.0,77.0,118.0,123
Expenses,34.0,37.0,20.0,22.0,24.0,21.0,30.0,29.0,34.0,37.0,50.0,67.0,96
Operating Profit,59.0,60.0,82.0,57.0,38.0,35.0,47.0,64.0,55.0,12.0,27.0,51.0,26
OPM %,63.0,61.0,81.0,72.0,61.0,63.0,61.0,69.0,62.0,24.0,35.0,43.0,21
Other Income,11.0,12.0,13.0,12.0,10.0,8.0,8.0,11.0,-1.0,10.0,8.0,12.0,14
Interest,4.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Depreciation,1.0,1.0,26.0,24.0,26.0,28.0,21.0,21.0,22.0,22.0,22.0,22.0,3
Profit before tax,64.0,70.0,68.0,44.0,20.0,15.0,34.0,54.0,32.0,-1.0,13.0,40.0,37
Tax %,31.0,35.0,35.0,36.0,35.0,40.0,34.0,4.0,30.0,611.0,21.0,23.0,
Net Profit,44.0,45.0,45.0,28.0,13.0,9.0,22.0,52.0,22.0,6.0,10.0,31.0,27
EPS in Rs,25.83,26.85,27.16,17.26,7.87,5.38,13.45,31.41,14.76,4.11,6.53,20.3,18.05
