,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,1130.0,897.0,1098.0,1130.0,948.0,1157.0,1285.0,1206.0,1291.0,1307.0,1226.0,1130.0,1110
Expenses,1047.0,699.0,814.0,1037.0,1123.0,981.0,1007.0,1029.0,1079.0,1058.0,1024.0,979.0,968
Operating Profit,82.0,197.0,284.0,93.0,-176.0,176.0,278.0,177.0,212.0,250.0,202.0,152.0,142
OPM %,7.0,22.0,26.0,8.0,-19.0,15.0,22.0,15.0,16.0,19.0,16.0,13.0,13
Other Income,27.0,38.0,65.0,88.0,51.0,10.0,30.0,-165.0,176.0,190.0,120.0,112.0,172
Interest,27.0,47.0,89.0,82.0,79.0,65.0,66.0,59.0,32.0,3.0,0.0,1.0,3
Depreciation,54.0,81.0,147.0,186.0,206.0,276.0,249.0,242.0,247.0,251.0,148.0,119.0,116
Profit before tax,29.0,107.0,113.0,-88.0,-409.0,-155.0,-7.0,-288.0,110.0,186.0,174.0,143.0,195
Tax %,35.0,27.0,34.0,-38.0,-5.0,-21.0,-139.0,-4.0,47.0,-2.0,2.0,-65.0,
Net Profit,19.0,78.0,75.0,-122.0,-431.0,-188.0,-17.0,-301.0,59.0,189.0,171.0,236.0,263
EPS in Rs,1.09,4.65,2.15,-8.08,-24.21,-10.74,-1.76,-5.81,1.47,4.15,3.69,5.09,5.68
