,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,1912.0,1949.0,2009.0,1711.0,1532.0,1468.0,3266.0,7858.0,3094.0,1958.0,3027.0,3181.0,3056
Expenses,1589.0,1677.0,1759.0,1574.0,1398.0,1428.0,1821.0,2838.0,3180.0,2173.0,2568.0,2869.0,3043
Operating Profit,324.0,272.0,250.0,137.0,135.0,40.0,1445.0,5020.0,-86.0,-215.0,458.0,312.0,13
OPM %,17.0,14.0,12.0,8.0,9.0,3.0,44.0,64.0,-3.0,-11.0,15.0,10.0,0
Other Income,41.0,38.0,45.0,29.0,49.0,86.0,88.0,155.0,174.0,316.0,294.0,80.0,1153
Interest,19.0,31.0,24.0,16.0,9.0,8.0,8.0,12.0,18.0,6.0,5.0,13.0,17
Depreciation,49.0,62.0,58.0,44.0,49.0,46.0,52.0,62.0,51.0,52.0,55.0,57.0,65
Profit before tax,297.0,217.0,213.0,107.0,125.0,72.0,1473.0,5101.0,19.0,43.0,693.0,322.0,1084
Tax %,28.0,38.0,39.0,46.0,34.0,2.0,30.0,33.0,-134.0,175.0,27.0,38.0,
Net Profit,212.0,134.0,130.0,58.0,83.0,70.0,1032.0,3396.0,45.0,-32.0,505.0,199.0,854
EPS in Rs,10.88,6.88,6.65,2.95,4.24,3.61,52.82,173.8,2.3,-1.64,25.83,10.2,43.80
