,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,10.95,13.16,13.87,19.03,26.28,35.03,25.56,32.36,28.58,26.47,21.45,43.68,36.42
Expenses,11.91,15.41,11.18,11.52,18.89,24.64,21.8,29.97,37.82,27.01,28.24,40.22,35.59
Operating Profit,-0.96,-2.25,2.69,7.51,7.39,10.39,3.76,2.39,-9.24,-0.54,-6.79,3.46,0.83
OPM %,-8.77,-17.1,19.39,39.46,28.12,29.66,14.71,7.39,-32.33,-2.04,-31.66,7.92,2.28
Other Income,-0.09,0.05,0.11,0.11,0.14,1.05,0.45,0.4,0.37,1.08,0.66,1.09,1.01
Interest,0.22,1.1,1.02,0.89,1.21,0.85,0.77,1.11,1.37,1.32,1.69,1.61,1.40
Depreciation,1.05,1.69,1.65,1.09,1.36,1.14,1.27,1.63,1.75,1.81,1.79,1.79,1.76
Profit before tax,-2.32,-4.99,0.13,5.64,4.96,9.45,2.17,0.05,-11.99,-2.59,-9.61,1.15,-1.32
Tax %,0.0,32.06,46.15,29.61,13.51,36.51,18.43,-20.0,17.93,-6.56,0.0,0.0,
Net Profit,-2.33,-3.39,0.07,3.98,4.29,6.01,1.77,0.06,-9.84,-2.76,-9.61,1.15,-2.77
EPS in Rs,-120.41,-70.07,1.45,82.27,88.67,4.97,1.38,0.05,-7.7,-2.16,-7.52,0.9,-2.16
