,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.0,48.0,41.0,84.0,46.0,61.0,78.0,78.0,81.0,71.0,102.0,121.0,109
Expenses,0.0,46.0,39.0,81.0,44.0,59.0,75.0,77.0,80.0,69.0,99.0,119.0,104
Operating Profit,-0.0,2.0,2.0,3.0,2.0,2.0,3.0,1.0,2.0,2.0,3.0,2.0,5
OPM %,-567.0,5.0,5.0,4.0,5.0,3.0,4.0,1.0,2.0,3.0,3.0,2.0,4
Other Income,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,4.0,2
Interest,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2
Depreciation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1
Profit before tax,-0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,3.0,3
Tax %,0.0,53.0,62.0,135.0,-40.0,129.0,34.0,16.0,22.0,27.0,27.0,21.0,
Net Profit,-0.0,0.0,-0.0,-0.0,0.0,-0.0,1.0,0.0,0.0,0.0,1.0,2.0,2
EPS in Rs,-0.04,0.05,-0.02,-0.01,0.01,-0.0,0.06,0.04,0.04,0.04,0.12,0.19,0.20
