,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,288.0,366.0,446.0,476.0,484.0,501.0,616.0,846.0,993.0,1242.0,1542.0,1682.0,1562
Expenses,246.0,308.0,362.0,390.0,393.0,405.0,499.0,682.0,736.0,812.0,1216.0,1335.0,1293
Operating Profit,42.0,58.0,85.0,87.0,91.0,95.0,118.0,164.0,257.0,430.0,326.0,347.0,269
OPM %,15.0,16.0,19.0,18.0,19.0,19.0,19.0,19.0,26.0,35.0,21.0,21.0,17
Other Income,3.0,1.0,2.0,2.0,2.0,1.0,2.0,4.0,40.0,6.0,14.0,10.0,15
Interest,12.0,13.0,12.0,10.0,8.0,8.0,8.0,15.0,10.0,6.0,3.0,3.0,4
Depreciation,9.0,10.0,10.0,11.0,13.0,14.0,16.0,23.0,27.0,29.0,35.0,45.0,47
Profit before tax,24.0,36.0,65.0,67.0,72.0,74.0,96.0,130.0,260.0,401.0,302.0,309.0,233
Tax %,28.0,33.0,34.0,32.0,31.0,32.0,33.0,36.0,17.0,26.0,26.0,26.0,
Net Profit,17.0,24.0,43.0,45.0,50.0,50.0,64.0,84.0,215.0,295.0,225.0,229.0,171
EPS in Rs,3.36,4.69,8.41,8.91,9.77,9.87,12.61,16.42,42.21,57.91,44.04,44.75,33.53
