,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,2643.0,2682.0,2632.0,2430.0,2694.0,2172.0,1682.0,1739.0,730.0,502.0,403.0,381.0,289
Expenses,2467.0,2513.0,2512.0,2278.0,2692.0,2527.0,1832.0,2205.0,1043.0,496.0,488.0,701.0,489
Operating Profit,177.0,169.0,120.0,152.0,1.0,-356.0,-149.0,-466.0,-313.0,6.0,-86.0,-320.0,-200
OPM %,7.0,6.0,5.0,6.0,0.0,-16.0,-9.0,-27.0,-43.0,1.0,-21.0,-84.0,-69
Other Income,51.0,21.0,77.0,101.0,47.0,317.0,153.0,135.0,62.0,30.0,40.0,68.0,67
Interest,116.0,162.0,231.0,284.0,385.0,489.0,589.0,447.0,118.0,64.0,63.0,1939.0,1204
Depreciation,26.0,31.0,40.0,46.0,38.0,45.0,31.0,23.0,18.0,16.0,13.0,10.0,6
Profit before tax,85.0,-3.0,-74.0,-78.0,-375.0,-572.0,-617.0,-802.0,-388.0,-44.0,-121.0,-2201.0,-1343
Tax %,22.0,-736.0,-2.0,-5.0,-0.0,91.0,24.0,1.0,0.0,0.0,0.0,-3.0,
Net Profit,66.0,-21.0,-75.0,-81.0,-377.0,-51.0,-470.0,-791.0,-387.0,-44.0,-121.0,-2263.0,-1406
EPS in Rs,21.11,-7.03,-24.25,-18.3,-72.15,-10.62,-29.17,-45.51,-18.26,-2.11,-5.32,-107.32,-66.82
