,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,33.0,33.0,29.0,33.0,43.0,54.0,63.0,92.0,101.0,116.0,132.0,154.0,170
Expenses,23.0,21.0,33.0,30.0,35.0,41.0,46.0,72.0,81.0,89.0,108.0,124.0,131
Operating Profit,11.0,12.0,-4.0,4.0,8.0,13.0,17.0,20.0,20.0,28.0,24.0,30.0,39
OPM %,33.0,36.0,-15.0,10.0,18.0,24.0,28.0,22.0,20.0,24.0,18.0,20.0,23
Other Income,5.0,14.0,33.0,8.0,7.0,4.0,3.0,4.0,8.0,23.0,6.0,4.0,2
Interest,3.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1
Depreciation,9.0,17.0,26.0,13.0,12.0,12.0,12.0,15.0,16.0,22.0,12.0,12.0,15
Profit before tax,4.0,7.0,1.0,-4.0,1.0,4.0,7.0,7.0,12.0,27.0,16.0,21.0,26
Tax %,6.0,7.0,11.0,5.0,-60.0,-19.0,14.0,9.0,7.0,1.0,1.0,3.0,
Net Profit,4.0,7.0,1.0,-4.0,2.0,5.0,6.0,7.0,11.0,27.0,16.0,20.0,25
EPS in Rs,3.36,5.65,0.51,-3.17,1.35,3.82,4.72,5.17,8.53,20.21,12.01,14.95,18.61
