,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,1152.0,1221.0,1406.0,1099.0,792.0,833.0,667.0,812.0,1117.0,751.0,646.0,770.0,827
Expenses,1048.0,1113.0,1303.0,1009.0,699.0,755.0,671.0,757.0,1140.0,748.0,673.0,1247.0,1307
Operating Profit,103.0,108.0,103.0,90.0,93.0,78.0,-3.0,55.0,-23.0,2.0,-27.0,-477.0,-481
OPM %,9.0,9.0,7.0,8.0,12.0,9.0,-0.0,7.0,-2.0,0.0,-4.0,-62.0,-58
Other Income,12.0,9.0,5.0,1.0,-12.0,16.0,-2.0,14.0,-44.0,73.0,43.0,90.0,87
Interest,90.0,72.0,51.0,42.0,63.0,109.0,170.0,179.0,161.0,140.0,107.0,28.0,22
Depreciation,11.0,14.0,16.0,13.0,16.0,16.0,24.0,23.0,26.0,23.0,25.0,29.0,31
Profit before tax,15.0,31.0,42.0,36.0,3.0,-31.0,-199.0,-132.0,-254.0,-89.0,-115.0,-445.0,-447
Tax %,67.0,83.0,60.0,43.0,248.0,-26.0,14.0,-6.0,-3.0,26.0,8.0,5.0,
Net Profit,5.0,5.0,17.0,20.0,-4.0,-39.0,-172.0,-140.0,-261.0,-66.0,-106.0,-423.0,-425
EPS in Rs,0.32,0.3,0.38,1.3,-0.13,-1.32,-10.91,-7.41,-15.32,-3.85,-5.2,-26.89,-27.14
