,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,40.63,19.01,1.07,0.28,1.07,-0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.0
Expenses,33.45,27.47,26.47,1.45,2.72,1.29,3.76,2.37,2.49,0.00,0.00,0.00,0.0
Operating Profit,7.18,-8.46,-25.4,-1.17,-1.65,-1.36,-3.76,-2.37,-2.49,0.00,0.00,0.00,0.0
OPM %,17.67,-44.5,-2373.83,-417.86,-154.21,,,,,,,,
Other Income,1.39,0.19,-12.04,-0.52,0.03,1.47,0.00,0.00,0.00,-27.06,-0.12,-0.11,-0.1
Interest,11.34,12.53,0.39,5.74,6.01,5.76,0.00,0.00,0.00,0.00,0.00,0.00,0.0
Depreciation,1.64,1.63,1.62,2.53,2.52,2.47,0.00,0.00,0.00,0.00,0.00,0.00,0.0
Profit before tax,-4.41,-22.43,-39.45,-9.96,-10.15,-8.12,-3.76,-2.37,-2.49,-27.06,-0.12,-0.11,-0.1
Tax %,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Net Profit,-4.4,-22.42,-39.45,-9.96,-10.15,-8.12,-3.76,-2.37,-2.49,-27.06,-0.12,-0.11,-0.1
EPS in Rs,-4.46,-14.07,-24.75,-5.83,-5.32,-4.25,-1.97,-1.24,-1.30,-14.17,-0.06,-0.06,-0.06
