,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.06,0.10,0.10,0.21,1.15,0.47,0.4,0.58,0.65,0.32,0.39,0.6,0.67
Expenses,0.11,0.09,0.10,0.21,1.14,0.42,0.26,0.6,0.36,0.26,0.32,0.53,0.63
Operating Profit,-0.05,0.01,0.00,0.00,0.01,0.05,0.14,-0.02,0.29,0.06,0.07,0.07,0.04
OPM %,-83.33,10.00,0.00,0.00,0.87,10.64,35.0,-3.45,44.62,18.75,17.95,11.67,5.97
Other Income,-0.18,0.00,0.00,0.00,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.00
Interest,0.0,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.00
Depreciation,0.01,0.01,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
Profit before tax,-0.24,0.00,0.00,0.00,0.01,0.05,0.25,-0.02,0.24,0.06,0.07,0.07,0.04
Tax %,0.0,,,,0.0,40.0,16.0,750.0,20.83,33.33,28.57,28.57,
Net Profit,-0.25,0.00,0.00,0.00,0.01,0.04,0.21,0.13,0.19,0.05,0.05,0.05,0.04
EPS in Rs,-0.25,0.00,0.00,0.00,0.01,0.04,0.21,0.13,0.19,0.05,0.05,0.05,0.04
