,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.02,0.02,0.09,0.43,0.33,0.3,0.98,2.14,1.73,3.74,2.4,1.55,1.87
Expenses,0.00,0.00,0.01,0.21,0.25,0.48,1.36,2.32,1.66,3.58,2.03,1.33,1.69
Operating Profit,0.02,0.02,0.08,0.22,0.08,-0.18,-0.38,-0.18,0.07,0.16,0.37,0.22,0.18
OPM %,100.00,100.00,88.89,51.16,24.24,-60.0,-38.78,-8.41,4.05,4.28,15.42,14.19,9.63
Other Income,0.00,0.00,0.01,0.0,0.0,0.0,0.06,0.08,-5.35,0.01,0.02,0.01,0.03
Interest,0.00,0.00,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.00
Depreciation,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
Profit before tax,0.00,0.00,0.07,0.22,0.07,-0.19,-0.32,-0.1,-5.28,0.17,0.39,0.23,0.21
Tax %,,,28.57,31.82,28.57,0.0,-3.12,0.0,-0.38,5.88,25.64,26.09,
Net Profit,0.00,0.00,0.05,0.15,0.05,-0.19,-0.33,-0.11,-5.3,0.15,0.29,0.17,0.15
EPS in Rs,0.00,0.00,0.09,0.27,0.09,-0.35,-0.6,-0.2,-9.69,0.27,0.53,0.31,0.28
