,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,248.0,274.0,298.0,323.0,352.0,358.0,365.0,408.0,420.0,425.0,442.0,461.0,487.0
Expenses,218.0,236.0,259.0,272.0,292.0,296.0,301.0,336.0,345.0,349.0,365.0,386.0,402.0
Operating Profit,30.0,38.0,39.0,51.0,60.0,62.0,63.0,72.0,75.0,76.0,76.0,74.0,85.0
OPM %,12.0,14.0,13.0,16.0,17.0,17.0,17.0,18.0,18.0,18.0,17.0,16.0,17.0
Other Income,4.0,-3.0,-79.0,4.0,143.0,-43.0,3.0,3.0,2.0,4.0,5.0,3.0,3.0
Interest,27.0,29.0,26.0,26.0,23.0,24.0,24.0,25.0,26.0,27.0,26.0,26.0,27.0
Depreciation,40.0,42.0,38.0,38.0,38.0,41.0,41.0,40.0,41.0,41.0,42.0,41.0,43.0
Profit before tax,-32.0,-35.0,-104.0,-9.0,142.0,-46.0,1.0,10.0,10.0,11.0,13.0,11.0,18.0
Tax %,16.0,2.0,-9.0,-40.0,30.0,-8.0,-145.0,76.0,47.0,63.0,57.0,65.0,40.0
Net Profit,-27.0,-35.0,-114.0,-13.0,99.0,-50.0,2.0,2.0,5.0,4.0,6.0,4.0,11.0
EPS in Rs,-1.78,-2.33,-8.15,-0.76,8.22,-3.29,0.43,0.44,0.53,0.54,0.6,0.55,0.97
