,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,267.0,338.0,451.0,519.0,584.0,700.0,829.0,976.0,1092.0,1009.0,1395.0,1691.0,1814
Expenses,225.0,292.0,413.0,443.0,499.0,595.0,713.0,864.0,936.0,887.0,1161.0,1394.0,1503
Operating Profit,41.0,47.0,38.0,76.0,85.0,105.0,116.0,112.0,157.0,122.0,234.0,297.0,311
OPM %,15.0,14.0,9.0,15.0,15.0,15.0,14.0,11.0,14.0,12.0,17.0,18.0,17
Other Income,4.0,2.0,3.0,0.0,-2.0,10.0,25.0,10.0,10.0,-72.0,110.0,15.0,14
Interest,24.0,29.0,32.0,34.0,38.0,23.0,42.0,70.0,138.0,119.0,98.0,104.0,105
Depreciation,24.0,30.0,36.0,39.0,44.0,57.0,71.0,85.0,148.0,159.0,158.0,163.0,167
Profit before tax,-3.0,-10.0,-27.0,3.0,0.0,35.0,27.0,-33.0,-119.0,-229.0,88.0,45.0,53
Tax %,-8.0,-7.0,-20.0,-56.0,-730.0,34.0,38.0,7.0,-5.0,3.0,56.0,61.0,
Net Profit,-3.0,-11.0,-32.0,5.0,2.0,23.0,17.0,-31.0,-125.0,-221.0,39.0,18.0,24
EPS in Rs,-0.56,-1.54,-5.21,0.12,-0.17,2.59,2.36,-2.82,-12.03,-15.43,3.87,2.11,2.66
