,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.00,0.00,0.00,0.00,2.75,1.9,1.78,2.31,1.56,0.00,0.00,0.00,0.0
Expenses,0.07,0.05,0.04,0.08,2.14,2.06,2.52,2.55,2.23,0.62,0.17,0.35,0.2
Operating Profit,-0.07,-0.05,-0.04,-0.08,0.61,-0.16,-0.74,-0.24,-0.67,-0.62,-0.17,-0.35,-0.2
OPM %,,,,,22.18,-8.42,-41.57,-10.39,-42.95,,,,
Other Income,0.02,0.04,0.05,0.30,0.06,0.11,0.09,0.07,0.3,0.11,0.05,0.42,1.6099999999999999
Interest,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.0
Depreciation,0.06,0.06,0.06,0.04,0.27,0.31,0.29,0.26,0.29,0.22,0.24,0.23,0.23
Profit before tax,-0.11,-0.07,-0.05,0.18,0.4,-0.36,-0.94,-0.43,-0.66,-0.73,-0.36,-0.16,1.18
Tax %,0.00,0.00,0.00,0.00,0.0,2.78,2.13,11.63,3.03,2.74,-5.56,0.00,
Net Profit,-0.12,-0.07,-0.05,0.18,0.4,-0.35,-0.92,-0.38,-0.64,-0.70,-0.38,-0.16,1.18
EPS in Rs,-0.30,-0.18,-0.13,0.45,1.01,-0.88,-2.32,-0.96,-1.62,-1.77,-0.96,-0.40,2.9699999999999998
