,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,666.0,549.0,510.0,441.0,509.0,514.0,600.0,710.0,829.0,823.0,1021.0,1239.0,1196
Expenses,576.0,477.0,450.0,411.0,458.0,452.0,526.0,621.0,731.0,708.0,880.0,1072.0,1040
Operating Profit,91.0,72.0,60.0,29.0,51.0,62.0,75.0,90.0,98.0,115.0,141.0,168.0,156
OPM %,14.0,13.0,12.0,7.0,10.0,12.0,12.0,13.0,12.0,14.0,14.0,14.0,13
Other Income,14.0,14.0,16.0,19.0,21.0,28.0,16.0,14.0,10.0,10.0,12.0,11.0,15
Interest,4.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,4.0,4.0,2.0,0
Depreciation,12.0,11.0,13.0,19.0,19.0,17.0,17.0,22.0,33.0,38.0,35.0,34.0,35
Profit before tax,88.0,71.0,61.0,28.0,52.0,71.0,73.0,80.0,72.0,84.0,114.0,143.0,136
Tax %,30.0,33.0,37.0,21.0,30.0,25.0,31.0,31.0,26.0,24.0,26.0,24.0,
Net Profit,62.0,47.0,39.0,23.0,36.0,54.0,50.0,55.0,53.0,64.0,85.0,109.0,103
EPS in Rs,9.64,7.34,6.05,3.52,5.67,8.38,7.78,8.6,8.33,9.93,13.18,16.8,15.96
