,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,152.41,129.27,86.73,107.4,102.59,90.36,28.09,0.92,0.00,0.00,6.36,9.73,18.53
Expenses,150.78,130.62,86.43,107.13,102.3,90.0,28.02,1.1,0.34,0.10,6.45,9.52,17.40
Operating Profit,1.63,-1.35,0.3,0.27,0.29,0.36,0.07,-0.18,-0.34,-0.10,-0.09,0.21,1.13
OPM %,1.07,-1.04,0.35,0.25,0.28,0.4,0.25,-19.57,,,-1.42,2.16,6.10
Other Income,0.0,-4.39,-49.16,0.43,0.1,0.0,0.06,0.23,-14.16,-8.39,0.0,0.02,0.02
Interest,0.0,0.02,0.02,0.01,0.01,0.01,0.06,0.01,0.01,0.00,0.0,0.01,0.01
Depreciation,1.58,0.95,0.58,0.88,0.12,0.12,0.12,0.0,0.00,0.00,0.0,0.0,0.00
Profit before tax,0.05,-6.71,-49.46,-0.19,0.26,0.23,-0.05,0.04,-14.51,-8.49,-0.09,0.22,1.14
Tax %,260.0,-2.24,0.2,178.95,23.08,39.13,0.0,25.0,0.00,0.00,0.0,18.18,
Net Profit,-0.07,-6.87,-49.35,0.15,0.19,0.14,-0.05,0.03,-14.51,-8.49,-0.09,0.18,1.10
EPS in Rs,-0.0,-0.06,-0.42,0.0,0.0,0.0,-0.0,0.0,-0.12,-0.07,-0.0,0.0,0.01
