,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,0.0,0.00,0.33,0.28,4.26,4.49,2.24,3.21,0.41,1.91,2.18,2.91,3.12
Expenses,0.0,0.06,0.03,0.05,3.84,3.98,3.38,3.19,0.4,1.9,2.21,2.69,2.88
Operating Profit,0.0,-0.06,0.3,0.23,0.42,0.51,-1.14,0.02,0.01,0.01,-0.03,0.22,0.24
OPM %,,,90.91,82.14,9.86,11.36,-50.89,0.62,2.44,0.52,-1.38,7.56,7.69
Other Income,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interest,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Depreciation,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Profit before tax,0.0,-0.06,0.3,0.23,0.42,0.51,-1.14,0.02,0.01,0.01,-0.03,0.22,0.24
Tax %,,0.00,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,33.33,27.27,25.0
Net Profit,0.0,-0.06,0.3,0.23,0.42,0.51,-1.15,0.01,0.01,0.01,-0.02,0.16,0.18
EPS in Rs,0.0,-0.11,0.53,0.41,0.74,0.9,-2.03,0.02,0.02,0.02,-1.76,14.1,15.86
