,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,1627.0,1670.0,1285.0,1434.0,1179.0,1537.0,2051.0,1880.0,1449.0,1329.0,2732.0,3501.0,2956
Expenses,866.0,784.0,668.0,909.0,890.0,1119.0,1583.0,1324.0,1323.0,1335.0,2011.0,2154.0,1921
Operating Profit,760.0,886.0,617.0,525.0,289.0,418.0,468.0,556.0,126.0,-6.0,721.0,1348.0,1034
OPM %,47.0,53.0,48.0,37.0,24.0,27.0,23.0,30.0,9.0,-0.0,26.0,38.0,35
Other Income,73.0,135.0,137.0,253.0,156.0,181.0,121.0,-70.0,173.0,-241.0,158.0,396.0,437
Interest,7.0,0.0,0.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,2
Depreciation,108.0,117.0,125.0,138.0,131.0,151.0,119.0,96.0,92.0,94.0,98.0,81.0,79
Profit before tax,718.0,904.0,630.0,637.0,313.0,447.0,469.0,388.0,205.0,-343.0,778.0,1660.0,1390
Tax %,32.0,34.0,30.0,21.0,30.0,27.0,26.0,43.0,28.0,90.0,43.0,27.0,
Net Profit,487.0,601.0,439.0,501.0,219.0,325.0,347.0,220.0,146.0,-36.0,446.0,1216.0,1013
EPS in Rs,15.31,18.89,13.81,15.75,6.89,10.22,10.9,6.91,4.61,-1.12,14.02,38.23,31.86
