,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,372.0,394.0,464.0,509.0,509.0,499.0,514.0,594.0,548.0,358.0,569.0,826.0,774
Expenses,331.0,350.0,413.0,452.0,453.0,455.0,456.0,534.0,498.0,341.0,516.0,743.0,699
Operating Profit,42.0,44.0,51.0,58.0,56.0,44.0,58.0,61.0,50.0,16.0,54.0,83.0,75
OPM %,11.0,11.0,11.0,11.0,11.0,9.0,11.0,10.0,9.0,5.0,9.0,10.0,10
Other Income,6.0,8.0,6.0,6.0,4.0,8.0,3.0,3.0,5.0,4.0,12.0,10.0,8
Interest,24.0,29.0,32.0,33.0,30.0,23.0,30.0,31.0,27.0,20.0,26.0,35.0,30
Depreciation,25.0,23.0,22.0,26.0,20.0,14.0,12.0,10.0,9.0,10.0,9.0,9.0,11
Profit before tax,-2.0,-0.0,3.0,5.0,9.0,14.0,20.0,23.0,18.0,-9.0,30.0,49.0,43
Tax %,103.0,258.0,-32.0,-43.0,40.0,36.0,33.0,37.0,35.0,29.0,25.0,25.0,
Net Profit,0.0,1.0,4.0,8.0,6.0,9.0,13.0,14.0,12.0,-6.0,23.0,36.0,32
EPS in Rs,0.01,0.12,0.72,1.49,1.08,1.75,2.54,2.73,2.3,-1.21,4.38,6.97,6.11
