,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,1349.0,1310.0,1216.0,1310.0,1403.0,1263.0,1314.0,1390.0,1384.0,1297.0,1530.0,1777.0,1976
Expenses,1255.0,1276.0,1300.0,1334.0,1361.0,1389.0,1333.0,1360.0,1357.0,1233.0,1444.0,1609.0,1744
Operating Profit,94.0,35.0,-84.0,-23.0,42.0,-126.0,-19.0,30.0,27.0,64.0,86.0,168.0,232
OPM %,7.0,3.0,-7.0,-2.0,3.0,-10.0,-1.0,2.0,2.0,5.0,6.0,9.0,12
Other Income,4.0,-5.0,8.0,70.0,9.0,19.0,25.0,15.0,13.0,6.0,7.0,27.0,7
Interest,16.0,32.0,26.0,38.0,43.0,42.0,44.0,44.0,48.0,48.0,48.0,53.0,52
Depreciation,22.0,26.0,23.0,25.0,26.0,27.0,27.0,26.0,22.0,22.0,17.0,19.0,20
Profit before tax,61.0,-28.0,-125.0,-17.0,-18.0,-176.0,-65.0,-24.0,-30.0,-1.0,28.0,124.0,166
Tax %,35.0,-1.0,0.0,-67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Net Profit,40.0,-28.0,-125.0,-29.0,-18.0,-176.0,-65.0,-24.0,-30.0,-1.0,28.0,124.0,166
EPS in Rs,1.66,-1.19,-5.22,-1.19,-0.76,-7.36,-2.7,-1.02,-1.24,-0.04,1.16,5.17,6.95
