,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,1024.0,981.0,1131.0,1090.0,1143.0,930.0,1031.0,1175.0,1371.0,1211.0,1790.0,2222.0,2057
Expenses,1084.0,1026.0,1084.0,1065.0,1106.0,962.0,1055.0,1113.0,1285.0,1109.0,1585.0,1951.0,1816
Operating Profit,-60.0,-45.0,48.0,25.0,37.0,-32.0,-23.0,62.0,86.0,101.0,206.0,271.0,241
OPM %,-6.0,-5.0,4.0,2.0,3.0,-3.0,-2.0,5.0,6.0,8.0,11.0,12.0,12
Other Income,5.0,9.0,16.0,91.0,78.0,42.0,47.0,15.0,36.0,12.0,11.0,31.0,33
Interest,39.0,38.0,40.0,47.0,40.0,36.0,37.0,33.0,37.0,34.0,40.0,26.0,25
Depreciation,37.0,34.0,27.0,33.0,22.0,18.0,16.0,19.0,55.0,53.0,59.0,72.0,77
Profit before tax,-132.0,-108.0,-4.0,36.0,53.0,-45.0,-30.0,25.0,30.0,27.0,117.0,204.0,171
Tax %,-1.0,-1.0,-80.0,2.0,-15.0,-5.0,-3.0,-2.0,0.0,0.0,-0.0,15.0,
Net Profit,-132.0,-109.0,-7.0,35.0,61.0,-47.0,-31.0,26.0,30.0,26.0,117.0,173.0,144
EPS in Rs,-38.48,-31.81,-1.95,10.03,17.63,-13.53,-8.87,5.97,7.1,6.18,19.85,28.55,23.77
