,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,17,17,17,17,17,17,17,21,21,21,29,30,30
Reserves,210,107,106,142,198,152,113,219,205,269,679,856,933
Borrowings,259,317,311,311,343,474,472,381,442,479,193,154,142
Other Liabilities,131,202,194,189,177,157,178,188,256,221,310,301,308
Total Liabilities,617,643,628,659,736,801,781,809,925,990,1211,1342,1414
Fixed Assets,224,203,172,135,96,97,96,107,172,237,288,280,342
CWIP,5,0,0,2,2,1,0,1,1,0,11,108,101
Investments,24,10,0,0,0,0,0,0,36,37,154,344,487
Other Assets,364,429,456,522,638,702,685,700,716,716,758,610,483
Total Assets,617,643,628,659,736,801,781,809,925,990,1211,1342,1414
