,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,35.06,32.36,28.58,20.69,15.38,13.24,16.89,16.6,13.89,11.12,12.22,15.56,17.04
Expenses,34.81,31.59,28.68,20.78,15.73,13.8,17.67,17.16,13.98,11.68,13.31,16.76,18.37
Operating Profit,0.25,0.77,-0.1,-0.09,-0.35,-0.56,-0.78,-0.56,-0.09,-0.56,-1.09,-1.2,-1.33
OPM %,0.71,2.38,-0.35,-0.43,-2.28,-4.23,-4.62,-3.37,-0.65,-5.04,-8.92,-7.71,-7.81
Other Income,0.37,0.19,0.64,0.31,0.27,0.14,0.13,0.15,0.73,0.29,0.24,8.95,0.52
Interest,0.51,0.63,0.47,0.3,0.17,0.1,0.05,0.03,0.02,0.04,0.06,0.05,0.06
Depreciation,0.3,0.28,0.29,0.38,0.36,0.31,0.25,0.29,0.27,0.21,0.06,0.08,0.08
Profit before tax,-0.19,0.05,-0.22,-0.46,-0.61,-0.83,-0.95,-0.73,0.35,-0.52,-0.97,7.62,-0.95
Tax %,-21.05,-360.0,-13.64,26.09,3.28,27.71,0.0,0.0,34.29,0.0,0.0,0.0,
Net Profit,-0.22,0.23,-0.26,-0.34,-0.59,-0.6,-0.95,-0.72,0.24,-0.52,-0.97,7.63,-0.96
EPS in Rs,-0.7,0.73,-0.83,-1.09,-1.88,-1.92,-3.03,-2.3,0.77,-1.66,-3.1,24.37,-3.06
