,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,44,43.0,51.0,56.0,55.0,60.0,72.0,101.0,124.0,70.0,88.0,80.0,83
Expenses,40,43.0,47.0,53.0,54.0,58.0,68.0,96.0,124.0,71.0,91.0,85.0,86
Operating Profit,4,0.0,3.0,3.0,1.0,2.0,3.0,5.0,-0.0,-1.0,-3.0,-6.0,-3
OPM %,9,1.0,6.0,5.0,2.0,3.0,5.0,4.0,-0.0,-1.0,-4.0,-7.0,-4
Other Income,1,0.0,1.0,0.0,-2.0,0.0,1.0,0.0,1.0,2.0,34.0,-0.0,2
Interest,1,0.0,1.0,1.0,3.0,4.0,5.0,5.0,6.0,6.0,4.0,4.0,4
Depreciation,2,1.0,1.0,1.0,2.0,2.0,2.0,4.0,7.0,5.0,4.0,5.0,5
Profit before tax,2,-1.0,2.0,2.0,-6.0,-4.0,-3.0,-4.0,-12.0,-10.0,22.0,-15.0,-10
Tax %,-51,2.0,-43.0,20.0,-23.0,-15.0,-18.0,7.0,-2.0,31.0,13.0,-15.0,
Net Profit,3,-1.0,2.0,1.0,-7.0,-4.0,-3.0,-3.0,-12.0,-7.0,19.0,-17.0,-10
EPS in Rs,,-1.84,3.82,1.9,-10.54,-6.74,-5.04,-5.15,-11.34,-6.18,17.76,-15.43,-9.51
