,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,4.0,8.0,9.0,55.0,71.0,76.0,64.0,84.0,96.0,123.0,161.0,160.0,151
Expenses,4.0,6.0,8.0,49.0,67.0,70.0,60.0,78.0,90.0,113.0,150.0,150.0,141
Operating Profit,-1.0,2.0,2.0,6.0,4.0,5.0,4.0,5.0,6.0,10.0,11.0,10.0,10
OPM %,-15.0,21.0,20.0,11.0,6.0,7.0,6.0,7.0,6.0,8.0,7.0,6.0,7
Other Income,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1
Interest,0.0,0.0,0.0,1.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,5
Depreciation,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2
Profit before tax,-2.0,1.0,1.0,5.0,2.0,3.0,1.0,2.0,2.0,6.0,7.0,5.0,5
Tax %,0.0,33.0,-121.0,23.0,38.0,33.0,37.0,31.0,13.0,28.0,25.0,23.0,
Net Profit,-2.0,0.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,4.0,5.0,4.0,4
EPS in Rs,-2.12,0.64,2.06,4.85,1.79,2.4,1.1,1.61,2.66,5.48,6.97,5.03,4.88
